DateTime,Entries,UniqueIPs
1501995366,6688,6688
1502001124,6716,6716
1502003046,6719,6719
1502006886,6727,6727
1502010725,6733,6733
1502016483,6732,6732
1502020323,6737,6737
1502024164,6757,6757
1502028012,6765,6765
1502034244,6773,6773
1502041925,6764,6764
1502045766,6771,6771
1502051523,6765,6765
1502053447,6751,6751
1502059204,6723,6723
1502064964,6694,6694
1502068805,6645,6645
1502074817,6688,6688
1502076724,6667,6667
1502078643,6652,6652
1502084404,6637,6637
1502086323,6690,6690
1502090405,6692,6692
1502098084,6686,6686
1502104083,6670,6670
1502111764,6699,6699
1502117523,6732,6732
1502125215,6726,6726
1502131205,6732,6732
1502137922,6735,6735
1502139844,6724,6724
1502143684,6706,6706
1502149685,6685,6685
1502159284,6675,6675
1502165056,6653,6653
1502172727,6668,6668
1502178484,6672,6672
1502182323,6682,6682
1502188326,6709,6709
1502190244,6694,6694
1502197924,6707,6707
1502203924,6728,6728
1502211623,6736,6736
1502217363,6757,6757
1502221684,6765,6765
1502223634,6756,6756
1502229364,6717,6717
1502235124,6702,6702
1502241364,6694,6694
1502247123,6680,6680
1502255044,6662,6662
1502262725,6686,6686
1502268483,6712,6712
1502278084,6712,6712
1502281923,6727,6727
1502286006,6733,6733
1502287925,6739,6739
1502291763,6728,6728
1502299444,6760,6760
1502303284,6736,6736
1502309044,6746,6746
1502314805,6749,6749
1502316965,6692,6692
1502321285,6682,6682
1502325125,6709,6709
1502328964,6688,6688
1502334725,6694,6694
1502340485,6695,6695
1502344323,6703,6703
1502350084,6703,6703
1502355845,6704,6704
1502363764,6734,6734
1502369765,6722,6722
1502373615,6744,6744
1502379363,6746,6746
1502385124,6767,6767
1502391618,6758,6758
1502399284,6743,6743
1502403123,6727,6727
1502408883,6688,6688
1502414644,6702,6702
1502420412,6680,6680
1502426163,6680,6680
1502430244,6649,6649
1502434323,6703,6703
1502442019,6711,6711
1502445844,6701,6701
1502447764,6702,6702
1502451605,6693,6693
1502459284,6727,6727
1502468884,6736,6736
1502472725,6738,6738
1502476563,6743,6743
1502480406,6725,6725
1502484245,6712,6712
1502490003,6691,6691
1502493844,6657,6657
1502497685,6693,6693
1502499612,6693,6693
1502503444,6672,6672
1502511124,6634,6634
1502515205,6643,6643
1502519043,6645,6645
1502524815,6666,6666
1502526723,6690,6690
1502534885,6704,6704
1502543044,6710,6710
1502549044,6717,6717
1502552885,6730,6730
1502558644,6730,6730
1502564412,6715,6715
1502570163,6722,6722
1502575925,6686,6686
1502581683,6665,6665
1502585523,6671,6671
1502591286,6665,6665
1502597044,6656,6656
1502602805,6629,6629
1502604724,6661,6661
1502610484,6700,6700
1502620084,6708,6708
1502624164,6705,6705
1502629925,6708,6708
1502633765,6717,6717
1502637845,6734,6734
1502641686,6742,6742
1502645526,6742,6742
1502649606,6734,6734
1502655364,6715,6715
1502659444,6705,6705
1502665224,6662,6662
1502670963,6645,6645
1502676724,6659,6659
1502684405,6647,6647
1502688245,6619,6619
1502694013,6658,6658
1502701684,6669,6669
1502707686,6660,6660
1502711524,6687,6687
1502719221,6693,6693
1502725209,6699,6699
1502729044,6706,6706
1502733371,6699,6699
1502735284,6719,6719
1502741525,6733,6733
1502747522,6674,6674
1502753284,6652,6652
1502757123,6667,6667
1502761206,6639,6639
1502768883,6628,6628
1502774884,6620,6620
1502780883,6653,6653
1502786644,6668,6668
1502788563,6676,6676
1502794323,6674,6674
1502802017,6665,6665
1502805843,6703,6703
1502813523,6699,6699
1502819284,6694,6694
1502825763,6699,6699
1502835363,6670,6670
1502841125,6649,6649
1502846884,6636,6636
1502852644,6629,6629
1502860804,6603,6603
1502866565,6623,6623
1502875204,6654,6654
1502880963,6664,6664
1502882883,6644,6644
1502888644,6642,6642
1502894404,6666,6666
1502900165,6701,6701
1502904004,6708,6708
1502910012,6709,6709
1502917923,6662,6662
1502921764,6639,6639
1502929443,6637,6637
1502933284,6613,6613
1502940963,6602,6602
1502946724,6570,6570
1502954407,6599,6599
1502960164,6637,6637
1502967843,6638,6638
1502975764,6639,6639
1502979603,6663,6663
1502985615,6675,6675
1502993770,6661,6661
1502999524,6654,6654
1503005284,6633,6633
1503011524,6606,6606
1503017283,6616,6616
1503019204,6584,6584
1503024964,6561,6561
1503032644,6556,6556
1503040323,6597,6597
1503046083,6619,6619
1503055684,6621,6621
1503059524,6634,6634
1503065283,6641,6641
1503072963,6665,6665
1503078964,6679,6679
1503081124,6677,6677
1503086884,6681,6681
1503090724,6674,6674
1503098404,6602,6602
1503102244,6637,6637
1503108022,6624,6624
1503115684,6577,6577
1503119524,6568,6568
1503125283,6604,6604
1503131284,6606,6606
1503137044,6633,6633
1503142804,6636,6636
1503150723,6639,6639
1503154564,6666,6666
1503158414,6678,6678
1503164403,6656,6656
1503168244,6653,6653
1503176165,6637,6637
1503182164,6629,6629
1503188403,6611,6611
1503196084,6607,6607
