DateTime,Entries,UniqueIPs
1440182406,515,4346058
1440618913,515,4346058
1442533833,515,4346058
1453126251,515,4346058
1453213330,515,4346058
1453300633,515,4346058
1453387232,515,4346058
1453474283,515,4346058
1453624201,515,4346058
1453711211,515,4346058
1500078543,496,3932060
1500165009,494,4268814
1500251744,494,4320327
1500338163,501,4184743
1500425163,486,4125283
1500511796,486,4326689
1500598805,497,4243876
1500685318,492,3981762
1500771746,493,4238138
1500858229,487,4030603
1500945253,501,4320712
1501031704,491,4223664
1501118172,478,4024647
1501205121,502,4179363
1501291570,475,4213028
1501378202,494,4292004
1501464678,492,4199798
1501551148,476,4293836
1501637632,504,3843267
1501724436,498,4342093
1501811160,486,3999360
1501897570,486,3963754
1501984032,485,4262410
1502070546,505,3881143
1502157374,485,4223129
1502243971,481,4255611
1502330407,484,4057279
1502416871,496,4244634
1502503323,500,4126376
1502589832,485,4209190
1502676325,492,3993243
1502762836,496,4254210
1502849349,486,4170057
1502935847,497,3890873
1503022471,496,3971995
1503108904,501,4063587
1503195391,484,4262213
1503281823,502,4137655
1503368301,499,4132746
1503454906,485,4032036
1503541611,487,4293735
1503628075,497,4205213
1503714607,478,4279295
1503887722,493,4061163
1503974761,494,4260205
1504061162,486,4279083
1504147700,483,3771904
1504234486,496,4238503
1504320907,498,4183179
1504408263,475,4049480
