DateTime,Entries,UniqueIPs
1504385104,108559,9491730
1504385525,108564,9491735
1504385704,108560,9491731
1504386260,108561,9491731
1504386304,108558,9491728
1504386905,108549,9491719
1504387505,108547,9491717
1504388187,108552,9491721
1504388705,108551,9491720
1504389304,108549,9491718
1504390114,108556,9491725
1504390504,108554,9491723
1504391430,108494,9491643
1504392016,108494,9491641
1504392606,108477,9491624
1504392908,108471,9491618
1504394689,108463,9491610
1504395007,108469,9491616
1504395606,108476,9491625
1504396210,108457,9205653
1504396574,108454,9205651
1504396807,108452,9205649
1504397405,108458,9205655
1504398269,108459,9205657
1504398494,108460,9205659
1504398608,108453,9205652
1504399206,108450,9205649
1504400142,108435,9205633
1504400432,108432,9205631
1504400704,108432,9205631
1504401604,108435,9205633
1504402288,108443,9205641
1504402804,108443,9205641
1504403406,108435,9205633
1504404277,108437,9205634
1504404907,108439,9205636
1504406191,108438,9205634
1504406705,108434,9205630
1504407307,108427,9205623
1504408117,108426,9205621
1504408509,108415,9205609
1504409316,108420,9205614
1504409705,108419,9205613
1504410018,108430,9205624
1504410311,108429,9205623
1504410912,108422,9205615
1504411507,108421,9205614
1504411933,108405,9205598
1504412108,108412,9205605
1504412703,108414,9205607
1504413304,108413,9205606
1504414113,108406,9205601
1504414504,108407,9205602
1504414825,108410,9205606
1504415404,108406,9205601
1504416029,108341,9205525
1504416304,108332,9205516
1504416906,108316,9205500
1504417946,108300,9205484
1504418105,108301,9205485
1504418705,108287,9205469
1504419303,108281,9205463
1504419856,108286,9205469
1504419905,108278,9205461
1504420503,108261,9205442
1504420805,108257,9205438
1504421407,108239,9205419
1504421768,108238,9205418
1504422006,108233,9205413
1504422603,108233,9205412
1504422906,108216,9205393
1504423703,108207,9205385
1504424104,108206,9205384
1504424704,108206,9205384
1504425305,108209,9205387
1504425631,108195,9205373
1504425907,108167,9205341
1504426504,108167,9205341
1504427105,108164,9205338
1504427534,108164,9205338
1504427704,108162,9205335
1504428304,108164,9205335
1504428903,108164,9205335
1504429465,108182,9205352
1504429504,108179,9205349
1504430105,108180,9205350
1504430704,108178,9205348
1504431383,108171,9205340
1504431904,108175,9205344
1504432504,108164,9205333
1504433305,108157,9205326
1504433704,108157,9205327
1504434306,108117,9205281
1504434905,108112,9205277
1504435214,108103,9205268
1504435504,108117,9205283
1504436103,108120,9205286
1504436705,108114,9205280
1504437137,108113,9205280
1504437304,108115,9205284
1504437903,108119,9205287
1504438206,108113,9205280
1504439062,108106,9205273
1504439403,108084,9205249
1504440004,108081,9205246
1504440604,108077,9205241
1504440981,108071,9205235
1504441204,108069,9205233
1504441804,108066,9205230
1504442404,108071,9205235
1504442890,108065,9205229
1504443004,108060,9205224
1504443605,108051,9205214
1504444084,108061,9205224
1504444204,108047,9205208
1504444833,108029,9205190
1504445404,108003,9205164
1504445708,107942,9205103
1504446305,107943,9205104
1504446733,107946,9205108
1504446904,107943,9205105
1504447504,107938,9205100
1504448103,107935,9205097
1504448657,107930,9205092
1504448702,107932,9205094
1504449305,107921,9205082
1504449904,107902,9205063
1504450584,107896,9205057
1504451105,107905,9205066
1504451703,107935,9205096
1504452505,107953,9205113
1504453004,107967,9205126
1504453505,107964,9205123
1504454104,107962,9205121
1504454431,107970,9205129
1504454704,107962,9205121
1504455303,107962,9205121
1504455903,107966,9205126
1504456343,107963,9205123
1504456504,107960,9205120
1504457063,107968,9205128
1504457104,108047,9205210
1504457704,108057,9205220
1504458266,108061,9205224
1504458757,108060,9205221
1504458904,108053,9205213
1504459504,108050,9205210
1504460184,108064,9205222
1504460704,108068,9205226
1504461305,108069,9205227
1504462218,108065,9205222
