DateTime,Entries,UniqueIPs
1502479039,16277,16277
1502482647,16390,16390
1502486246,16429,16429
1502489849,16498,16498
1502493455,16540,16540
1502497057,16607,16607
1502500661,16660,16660
1502504266,16686,16686
1502507874,16724,16724
1502511475,16755,16755
1502515079,16783,16783
1502518676,16810,16810
1502522280,16837,16837
1502525874,16867,16867
1502529480,16901,16901
1502533081,16954,16954
1502536672,16963,16963
1502540286,16977,16977
1502543884,17000,17000
1502547480,17027,17027
1502551086,17073,17073
1502554684,17081,17081
1502558290,17106,17106
1502561884,17117,17117
1502565492,17148,17148
1502569092,17177,17177
1502572693,17194,17194
1502576292,17210,17210
1502579892,17215,17215
1502583492,17248,17248
1502587097,17281,17281
1502590686,17305,17305
1502594285,17321,17321
1502597888,17326,17326
1502601482,17330,17330
1502605081,17334,17334
1502608682,17319,17319
1502612288,17319,17319
1502615897,17320,17320
1502619495,17338,17338
1502623098,17336,17336
1502626696,17320,17320
1502630301,17321,17321
1502633903,17320,17320
1502637505,17350,17350
1502641102,17353,17353
1502644703,17375,17375
1502648310,17395,17395
1502651913,17395,17395
1502655517,17383,17383
1502659110,17386,17386
1502662707,17390,17390
1502666303,17404,17404
1502669904,17441,17441
1502673504,17451,17451
1502677101,17454,17454
1502680700,17465,17465
1502684303,17457,17457
1502687902,17456,17456
1502691502,17462,17462
1502695096,17455,17455
1502698700,17486,17486
1502702302,17485,17485
1502705906,17486,17486
1502709507,17477,17477
1502713102,17443,17443
1502716700,17393,17393
1502720303,17361,17361
1502723904,17358,17358
1502727496,17331,17331
1502731100,17305,17305
1502734699,17283,17283
1502738299,17261,17261
1502741894,17234,17234
1502745498,17225,17225
1502749097,17212,17212
1502752686,17170,17170
1502756292,17130,17130
1502759889,17138,17138
1502763494,17140,17140
1502767099,17133,17133
1502770705,17149,17149
1502774301,17165,17165
1502777904,17159,17159
1502781497,17163,17163
1502785094,17147,17147
1502788712,17161,17161
1502792310,17152,17152
1502795908,17130,17130
1502799506,17122,17122
1502803115,17098,17098
1502806705,17103,17103
1502810313,17100,17100
1502813896,17105,17105
1502817501,17117,17117
1502821105,17123,17123
1502824709,17135,17135
1502828310,17131,17131
1502831907,17121,17121
1502835503,17100,17100
1502839102,17090,17090
1502842703,17098,17098
1502846298,17083,17083
1502849906,17081,17081
1502853505,17087,17087
1502857100,17055,17055
1502860711,17038,17038
1502864302,17045,17045
1502867898,17050,17050
1502871502,17041,17041
1502875091,17037,17037
1502878690,17055,17055
1502882296,17098,17098
1502885888,17120,17120
1502889489,17140,17140
1502893092,17175,17175
1502896697,17202,17202
1502900300,17215,17215
1502903901,17233,17233
1502907509,17243,17243
1502911108,17256,17256
1502914710,17255,17255
1502918308,17267,17267
1502921909,17269,17269
1502925508,17269,17269
1502929108,17288,17288
1502932704,17272,17272
1502936299,17272,17272
1502939901,17276,17276
1502943500,17285,17285
1502947104,17304,17304
1502950704,17325,17325
1502954310,17341,17341
1502957912,17339,17339
1502961504,17334,17334
1502965109,17329,17329
1502968702,17338,17338
1502972307,17342,17342
1502975901,17360,17360
1502979506,17353,17353
1502983093,17353,17353
1502986696,17355,17355
1502990292,17356,17356
1502993905,17347,17347
1502997499,17354,17354
1503001103,17356,17356
1503004699,17345,17345
1503008296,17325,17325
1503011902,17339,17339
1503015501,17334,17334
1503019101,17351,17351
1503022696,17357,17357
1503026309,17396,17396
1503029908,17406,17406
1503033506,17420,17420
1503037110,17448,17448
1503040714,17457,17457
1503044315,17528,17528
1503047919,17530,17530
1503051522,17493,17493
1503055122,17458,17458
1503058744,17440,17440
1503062337,17413,17413
1503065945,17382,17382
1503069564,17330,17330
1503073140,17294,17294
1503076742,17270,17270
1503080341,17240,17240
1503083948,17220,17220
1503087524,17203,17203
1503091128,17207,17207
1503094720,17168,17168
1503098317,17138,17138
1503101913,17126,17126
1503105511,17090,17090
1503109118,17088,17088
1503112716,17063,17063
1503116300,17040,17040
1503119907,16998,16998
1503123501,16967,16967
1503127089,16929,16929
1503130688,16881,16881
1503134291,16822,16822
1503137881,16750,16750
1503141496,16694,16694
1503145085,16642,16642
1503148682,16587,16587
1503152269,16495,16495
1503155862,16397,16397
1503159458,16296,16296
1503163054,16228,16228
1503166653,16146,16146
1503170250,16063,16063
1503173842,15988,15988
1503177443,15963,15963
1503181037,15952,15952
1503184646,15960,15960
1503188247,15945,15945
1503191835,15956,15956
1503195433,16013,16013
1503199039,16083,16083
1503202638,16152,16152
1503206246,16168,16168
1503209838,16197,16197
1503213444,16255,16255
1503217054,16292,16292
